Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution
Level,416
Seconds,42.3
Samples,10000
Solver Version,1
Analyzer Version,3
Extra Data Length,40
Max Solution Seconds,0
1,90000,0,0,0,0,0,202
2,103358,0,0,0,0,0,131
3,39722,1337,603,0,0,0,120
4,31661,1391,252,0,0,0,110
5,35100,1727,1257,0,0,0,92
6,40812,2339,2614,0,0,0,101
7,41361,2491,4621,0,0,0,82
8,42867,2634,4065,0,0,0,67
9,38843,2833,4379,0,0,0,69
10,33305,2536,4123,0,0,0,68
11,29456,1984,3633,0,0,0,67
12,28458,1579,2806,0,0,0,56
13,27169,921,2090,0,0,0,64
14,27481,959,1320,0,0,0,62
15,24035,1215,1577,0,0,0,53
16,25162,1491,1651,0,0,0,43
17,26213,1756,2100,0,0,0,60
18,25324,1444,2037,0,0,0,46
19,27098,981,1938,0,0,0,57
20,28122,857,2028,0,0,0,45
21,25751,872,1927,0,0,0,49
22,24796,594,1285,0,0,0,40
23,24072,310,677,0,0,0,49
24,22908,176,396,0,0,0,47
25,21987,130,157,0,0,0,45
26,22273,102,99,0,0,0,37
27,21979,149,69,0,0,0,34
28,21744,125,53,0,0,0,37
29,21489,155,47,16,0,0,42
30,21001,335,26,245,8,0,42
31,19376,495,9,1084,121,0,38
32,15511,572,7,2283,361,0,38
33,10235,486,0,2681,618,0,29
34,5405,268,0,2034,642,0,40
35,2253,133,0,1067,371,0,41
36,736,42,0,444,177,0,32
37,169,12,0,123,53,0,35
38,24,1,0,22,8,0,31
39,1,0,0,1,1,0,32
40,0,0,0,0,0,0,27
41,0,0,0,0,0,0,0

