Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions
Level,245
Seconds,391.8
Samples,10000
1,240000,0,0,0,0
2,145304,453,2500,0,0
3,99394,18900,12679,0,0
4,132640,39270,24661,0,0
5,162475,52930,30797,0,0
6,208948,67833,54928,0,0
7,288967,97243,77831,0,0
8,374392,128898,110067,0,0
9,437149,162355,129844,0,0
10,433809,166395,126210,0,0
11,391975,148938,105463,0,0
12,348120,113283,93942,0,0
13,304925,79223,89735,0,0
14,286940,67165,88832,0,0
15,245104,57959,76384,0,0
16,189047,37848,57216,0,0
17,161191,30608,49162,0,0
18,134273,26468,38384,0,0
19,101906,22052,26227,0,0
20,75144,16147,16110,0,0
21,56836,9799,9817,0,0
22,49494,5575,6385,0,0
23,48383,3891,5704,0,0
24,50607,4429,6989,0,0
25,54884,5268,9033,0,0
26,59972,6063,11194,0,0
27,59589,6541,11630,0,0
28,55498,6894,9518,0,0
29,54224,6923,8783,0,0
30,57906,6962,11610,0,0
31,57712,7540,13158,0,0
32,49173,6637,10492,0,0
33,37061,3887,6018,0,0
34,29091,1775,2947,0,0
35,25703,809,1612,0,0
36,25020,597,1286,0,0
37,25247,620,1181,0,0
38,24697,609,921,0,0
39,24126,490,621,0,0
40,23956,373,374,0,0
41,24216,362,189,37,4
42,24518,428,76,229,58
43,24272,656,17,661,307
44,22119,850,4,1284,765
45,18464,866,0,1750,1189
46,13734,794,0,1891,1501
47,8992,588,0,1627,1376
48,5454,398,0,1087,984
49,2821,232,0,770,733
50,1242,98,0,405,390
51,419,34,0,186,183
52,127,11,0,52,52
53,27,1,0,17,17
54,7,1,0,3,3
55,1,0,0,1,1
56,0,0,0,0,0

