Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution
Level,260
Seconds,43.5
Samples,10000
Solver Version,1
Analyzer Version,2
Extra Data Length,40
Max Solution Seconds,1
1,180000,0,0,0,0,1,238
2,106572,0,130,0,0,1,211
3,45491,1525,2,0,0,1,207
4,38077,382,72,0,0,1,191
5,35917,489,387,0,0,0,187
6,31490,300,317,0,0,0,161
7,28902,313,409,0,0,0,166
8,28795,446,724,0,0,0,153
9,30482,473,1240,0,0,0,175
10,29405,539,1698,0,0,0,163
11,26635,633,1752,0,0,0,151
12,30097,627,1900,0,0,0,143
13,29980,618,2005,0,0,0,153
14,26852,494,1693,0,0,0,157
15,30125,381,1202,0,0,0,148
16,28306,217,952,0,0,0,140
17,27108,76,559,0,0,0,147
18,28653,60,477,0,0,0,149
19,30849,84,534,0,0,0,135
20,31026,98,510,0,0,0,134
21,30134,94,498,0,0,0,144
22,29684,119,468,0,0,0,133
23,28732,149,333,0,0,0,124
24,27691,193,254,0,0,0,122
25,26639,191,136,0,0,0,125
26,25674,240,82,0,0,0,126
27,25043,244,35,0,0,0,115
28,24956,261,8,0,0,0,127
29,25103,389,3,54,1,0,131
30,25280,608,1,354,60,0,121
31,24391,939,1,961,280,0,137
32,21384,1207,0,1825,804,0,116
33,15468,1019,0,2382,1379,0,112
34,9359,796,0,2081,1414,0,115
35,4586,409,0,1342,993,0,122
36,1795,168,0,670,530,0,119
37,530,50,0,252,220,0,106
38,119,11,0,63,52,0,108
39,22,2,0,14,14,0,132
40,2,0,0,2,2,0,105
41,0,0,0,0,0,0,0

