Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution,Color Completion Data,Depth Completion Data
Level,199
Num Vials,14
Num colors,12
Seconds,111.4
Samples,10000
Solver Version,1
Analyzer Version,5
Extra Data Length,45
Max Solution Seconds,1
1,120000,0,0,0,0,1,210,b;0;0;247;1204;0;228;1064;704;1739;1339;1619;1856,0;0;0;0;0;0;0;0;0;0;0;0
2,130943,0,1870,0,0,1,187,br;3655;1586;2281;992;811;347;130;123;42;18;13;2,0;0;0;0;0;0;0;0;0;0;0;0
3,60676,3218,5725,0,0,1,191,g;1242;216;1405;342;1016;1128;1930;1162;901;289;167;202,0;0;0;0;0;0;0;0;0;0;0;0
4,75304,13342,11265,0,0,1,164,gn;0;0;0;3;28;211;904;1354;1933;1351;2054;2162,0;0;0;0;0;0;0;0;0;0;0;0
5,104156,25832,15196,0,0,1,167,lb;0;1;9;30;312;1033;1581;976;765;2259;2134;900,14;0;0;0;0;0;0;0;0;0;0;0
6,119548,36108,17414,0,0,1,150,m;0;0;13;765;823;2147;995;1416;571;1050;1012;1208,179;0;0;0;0;0;0;0;0;0;0;0
7,124543,41524,23299,0,0,1,145,o;0;1;55;321;83;744;1284;1475;878;962;1600;2597,330;0;0;0;0;0;0;0;0;0;0;0
8,110680,32605,21989,0,0,1,140,p;736;179;917;1734;2701;950;275;605;892;609;190;212,507;0;0;0;0;0;0;0;0;0;0;0
9,67217,16329,12791,0,0,1,134,pk;3983;3456;2041;261;211;37;10;0;1;0;0;0,759;0;0;0;0;0;0;0;0;0;0;0
10,60727,9216,10206,0,0,1,125,pn;384;3206;1923;1275;1053;702;229;457;343;89;157;182,1826;4;0;0;0;0;0;0;0;0;0;0
11,53440,7991,8450,0,0,1,119,r;0;1202;74;711;1109;1216;1090;852;812;1488;904;542,1649;18;0;0;0;0;0;0;0;0;0;0
12,53192,6137,11677,0,0,1,131,y;0;153;1035;2362;1853;1257;508;876;1123;546;150;137,794;119;0;0;0;0;0;0;0;0;0;0
13,48960,4323,8682,0,0,0,106,,868;1053;0;0;0;0;0;0;0;0;0;0
14,31788,2324,5544,0,0,0,118,,1465;1396;0;0;0;0;0;0;0;0;0;0
15,29412,962,4541,0,0,0,124,,947;1268;0;0;0;0;0;0;0;0;0;0
16,29486,454,5166,0,0,0,116,,477;1268;355;0;0;0;0;0;0;0;0;0
17,27985,237,3498,0,0,0,117,,173;1276;496;0;0;0;0;0;0;0;0;0
18,28028,243,1807,0,0,0,102,,12;818;1149;0;0;0;0;0;0;0;0;0
19,22443,148,1201,0,0,0,106,,0;558;1552;15;0;0;0;0;0;0;0;0
20,24808,144,1104,0,0,0,103,,0;475;1081;129;0;0;0;0;0;0;0;0
21,25614,259,1834,0,0,0,112,,0;1209;1554;1198;0;0;0;0;0;0;0;0
22,42657,406,2962,0,0,0,97,,0;386;1177;1312;13;0;0;0;0;0;0;0
23,38512,523,3059,0,0,0,98,,0;132;1358;1225;377;0;0;0;0;0;0;0
24,33898,732,3250,0,0,0,107,,0;20;636;1681;872;25;0;0;0;0;0;0
25,33266,775,2386,0,0,0,100,,0;0;473;1248;1425;391;0;0;0;0;0;0
26,31382,749,1930,0,0,0,89,,0;0;140;1269;1477;1044;41;0;0;0;0;0
27,31538,688,1748,0,0,0,96,,0;0;15;1105;1456;958;357;0;0;0;0;0
28,30902,751,2071,0,0,0,91,,0;0;9;619;1740;958;433;21;0;0;0;0
29,32237,790,2449,0,0,0,79,,0;0;3;174;1523;1389;579;164;0;0;0;0
30,28891,857,2026,0,0,0,86,,0;0;2;22;823;2365;1136;316;1;0;0;0
31,26820,647,1316,0,0,0,90,,0;0;0;3;246;1890;2013;748;29;0;0;0
32,23960,290,657,0,0,0,85,,0;0;0;0;41;765;2795;1650;208;14;0;0
33,21865,213,297,0,0,0,85,,0;0;0;0;6;181;1775;2735;838;113;0;0
34,21017,238,147,0,0,0,95,,0;0;0;0;1;29;671;2589;2001;331;5;0
35,20969,284,120,0,0,0,74,,0;0;0;0;0;5;167;1274;2971;1066;95;0
36,21088,325,48,57,24,0,79,,0;0;0;0;0;0;30;408;2357;2566;704;57
37,20385,429,13,656,242,0,88,,0;0;0;0;0;0;3;85;1152;2845;2206;656
38,17246,606,4,2190,900,0,76,,0;0;0;0;0;0;0;10;346;1930;2939;2190
39,11506,552,1,3003,1426,0,76,,0;0;0;0;0;0;0;0;81;830;2359;3003
40,5910,322,0,2384,1298,0,74,,0;0;0;0;0;0;0;0;12;242;1172;2384
41,2253,141,0,1186,683,0,86,,0;0;0;0;0;0;0;0;4;55;415;1186
42,629,27,0,419,266,0,73,,0;0;0;0;0;0;0;0;0;7;87;419
43,123,7,0,87,61,0,86,,0;0;0;0;0;0;0;0;0;1;16;87
44,20,0,0,16,14,0,72,,0;0;0;0;0;0;0;0;0;0;2;16
45,2,0,0,2,1,0,66,,0;0;0;0;0;0;0;0;0;0;0;2
46,0,0,0,0,0,0,0,0,0

