Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution,Color Completion Data,Depth Completion Data
Level,195
Num Vials,14
Num colors,12
Seconds,180.3
Samples,10000
Solver Version,1
Analyzer Version,5
Extra Data Length,50
Max Solution Seconds,1
1,120000,0,0,0,0,1,198,b;930;495;688;696;1255;942;1199;1227;1036;571;602;359,0;0;0;0;0;0;0;0;0;0;0;0
2,132369,0,379,0,0,1,190,br;2241;1773;895;953;1145;643;697;730;363;138;183;239,0;0;0;0;0;0;0;0;0;0;0;0
3,51850,2291,1657,0,0,1,191,g;2057;1470;970;773;800;849;779;899;730;374;166;133,0;0;0;0;0;0;0;0;0;0;0;0
4,52758,4624,1952,0,0,1,189,gn;1472;717;1165;1253;1087;1123;1152;852;371;237;283;288,0;0;0;0;0;0;0;0;0;0;0;0
5,63775,8607,3412,0,0,1,183,lb;4;26;1309;1481;998;1199;1104;1025;523;768;863;700,0;0;0;0;0;0;0;0;0;0;0;0
6,92552,13937,10124,0,0,1,176,m;1235;2037;2025;490;600;438;724;714;266;445;498;528,0;0;0;0;0;0;0;0;0;0;0;0
7,127937,34162,18017,0,0,1,180,o;48;59;66;1071;1009;463;557;786;1705;940;1494;1802,0;0;0;0;0;0;0;0;0;0;0;0
8,162740,48800,26388,0,0,1,171,p;192;1491;1394;1453;1039;1062;1116;768;579;354;255;297,0;0;0;0;0;0;0;0;0;0;0;0
9,175481,56671,28227,0,0,1,176,pk;12;303;657;341;498;911;260;487;1092;1688;1913;1838,0;0;0;0;0;0;0;0;0;0;0;0
10,177189,60454,32605,0,0,1,174,pn;0;7;286;658;435;660;1006;577;1757;2342;1295;977,0;0;0;0;0;0;0;0;0;0;0;0
11,171726,57194,31085,0,0,1,173,r;1809;1622;545;656;655;1184;829;283;795;852;480;290,0;0;0;0;0;0;0;0;0;0;0;0
12,164361,48976,29181,0,0,1,165,y;0;0;0;175;479;526;577;1652;783;1291;1968;2549,6;0;0;0;0;0;0;0;0;0;0;0
13,146871,40422,29653,0,0,1,169,,53;0;0;0;0;0;0;0;0;0;0;0
14,124762,33368,25728,0,0,1,164,,486;0;0;0;0;0;0;0;0;0;0;0
15,107860,28092,19965,0,0,1,150,,835;22;0;0;0;0;0;0;0;0;0;0
16,91617,22076,16489,0,0,1,160,,819;128;0;0;0;0;0;0;0;0;0;0
17,74938,15444,14326,0,0,1,155,,745;302;0;0;0;0;0;0;0;0;0;0
18,54257,8127,9160,0,0,1,148,,662;515;13;0;0;0;0;0;0;0;0;0
19,39888,3499,4472,0,0,1,136,,705;527;86;0;0;0;0;0;0;0;0;0
20,35209,1845,2570,0,0,1,146,,788;529;142;0;0;0;0;0;0;0;0;0
21,30805,1255,1970,0,0,1,138,,940;626;230;0;0;0;0;0;0;0;0;0
22,28083,883,1782,0,0,1,128,,1274;794;358;5;0;0;0;0;0;0;0;0
23,28898,588,1580,0,0,1,154,,1035;840;524;69;0;0;0;0;0;0;0;0
24,30440,475,1580,0,0,1,146,,618;764;711;184;2;0;0;0;0;0;0;0
25,33221,495,1912,0,0,1,149,,458;828;726;275;10;0;0;0;0;0;0;0
26,33625,603,2583,0,0,1,141,,291;937;719;404;79;0;0;0;0;0;0;0
27,35318,762,2770,0,0,1,119,,174;960;821;541;116;2;0;0;0;0;0;0
28,34985,853,2955,0,0,1,145,,80;902;1173;805;166;10;0;0;0;0;0;0
29,34627,892,3034,0,0,1,142,,21;644;1408;1209;350;52;2;0;0;0;0;0
30,33971,824,3256,0,0,1,132,,8;399;1326;1524;831;97;7;0;0;0;0;0
31,33619,886,3500,0,0,1,144,,2;184;924;1668;1308;262;48;0;0;0;0;0
32,32587,925,3583,0,0,1,127,,0;78;486;1407;1675;644;141;2;0;0;0;0
33,30414,876,3065,0,0,1,133,,0;15;239;1012;1773;1212;421;55;0;0;0;0
34,27377,670,2124,0,0,1,138,,0;6;88;560;1532;1691;808;185;1;0;0;0
35,25545,387,1217,0,0,1,118,,0;0;19;235;1071;1885;1279;504;25;1;0;0
