Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution,Color Completion Data,Depth Completion Data
Level,429
Num Vials,14
Num colors,12
Seconds,105.2
Samples,10000
Solver Version,1
Analyzer Version,5
Extra Data Length,50
Max Solution Seconds,1
1,120000,0,0,0,0,1,197,b;230;1888;2221;666;743;1265;835;940;705;286;117;104,0;0;0;0;0;0;0;0;0;0;0;0
2,131579,0,392,0,0,1,197,br;119;186;1703;958;1554;1006;966;579;702;696;687;844,0;0;0;0;0;0;0;0;0;0;0;0
3,39750,1133,730,0,0,1,186,g;0;0;2;6;53;43;114;306;775;2053;3274;3374,0;0;0;0;0;0;0;0;0;0;0;0
4,37368,1798,973,0,0,1,188,gn;1142;1938;1241;1253;1907;546;816;342;291;117;204;203,0;0;0;0;0;0;0;0;0;0;0;0
5,40856,3158,1910,0,0,1,182,lb;2540;2056;1442;1818;443;179;195;240;287;211;282;307,25;0;0;0;0;0;0;0;0;0;0;0
6,40428,3581,2320,0,0,1,178,m;0;1;342;375;456;1115;1422;1367;1180;950;1173;1619,26;0;0;0;0;0;0;0;0;0;0;0
7,42000,3119,2476,0,0,1,178,o;0;0;42;105;343;1344;674;1070;1661;2067;1545;1149,37;0;0;0;0;0;0;0;0;0;0;0
8,44479,3126,2343,0,0,1,176,p;363;516;402;1014;1236;1199;1595;1185;1391;538;271;290,36;0;0;0;0;0;0;0;0;0;0;0
9,38789,3996,3296,0,0,1,174,pk;702;303;926;2028;1086;1175;1171;725;453;385;533;513,38;0;0;0;0;0;0;0;0;0;0;0
10,37405,3363,3419,0,0,1,165,pn;1;8;260;313;615;1270;1317;2168;1187;959;1002;900,25;0;0;0;0;0;0;0;0;0;0;0
11,34150,2686,3224,0,0,1,166,r;4;8;368;1027;1335;712;815;1060;1357;1722;904;688,379;0;0;0;0;0;0;0;0;0;0;0
12,32095,1755,2446,0,0,1,160,y;4899;3096;1051;437;229;146;80;18;11;16;8;9,183;0;0;0;0;0;0;0;0;0;0;0
13,32638,1512,2684,0,0,1,165,,477;0;0;0;0;0;0;0;0;0;0;0
14,36282,2016,3329,0,0,1,163,,811;28;0;0;0;0;0;0;0;0;0;0
15,40195,2937,3807,0,0,1,156,,914;128;0;0;0;0;0;0;0;0;0;0
16,45648,3787,7025,0,0,1,148,,1123;318;0;0;0;0;0;0;0;0;0;0
17,51245,5558,7661,0,0,1,165,,1012;543;0;0;0;0;0;0;0;0;0;0
18,59871,8236,8639,0,0,0,155,,1104;618;0;0;0;0;0;0;0;0;0;0
19,64209,12160,9161,0,0,0,153,,1331;814;28;0;0;0;0;0;0;0;0;0
20,69588,15130,9997,0,0,0,146,,1004;1326;103;0;0;0;0;0;0;0;0;0
21,68057,15445,10496,0,0,0,142,,704;1702;382;2;0;0;0;0;0;0;0;0
22,60172,11851,8997,0,0,0,151,,403;1584;884;158;0;0;0;0;0;0;0;0
23,52761,7716,6946,0,0,0,147,,194;1185;1479;351;2;0;0;0;0;0;0;0
24,47219,4849,5342,0,0,0,147,,101;851;1683;680;110;0;0;0;0;0;0;0
25,42268,3053,4042,0,0,0,126,,51;520;1638;1018;365;0;0;0;0;0;0;0
26,39832,2144,3240,0,0,0,149,,13;223;1431;1311;633;18;0;0;0;0;0;0
27,36399,1555,2643,0,0,0,154,,9;104;1060;1589;896;203;0;0;0;0;0;0
28,34200,1063,2176,0,0,0,136,,0;43;685;1593;1164;475;81;0;0;0;0;0
29,32601,832,1930,0,0,0,136,,0;11;375;1271;1424;791;216;0;0;0;0;0
30,31442,641,1548,0,0,0,131,,0;2;167;908;1463;1174;473;19;0;0;0;0
31,29101,452,1184,0,0,0,144,,0;0;62;583;1360;1516;764;182;4;0;0;0
32,27413,247,797,0,0,0,140,,0;0;21;300;1045;1665;1174;395;65;0;0;0
33,25632,171,535,0,0,0,139,,0;0;2;169;702;1515;1411;765;209;3;0;0
34,24975,117,308,0,0,0,131,,0;0;0;51;457;1089;1545;1115;428;43;1;0
