Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution,Color Completion Data,Depth Completion Data
Level,127
Num Vials,14
Num colors,12
Seconds,130.9
Samples,10000
Solver Version,1
Analyzer Version,5
Extra Data Length,50
Max Solution Seconds,1
1,120000,0,0,0,0,1,195,b;11;459;2889;1181;895;750;1073;983;676;339;344;400,0;0;0;0;0;0;0;0;0;0;0;0
2,129977,0,982,0,0,1,190,br;1246;462;919;916;887;974;493;361;559;1625;946;612,0;0;0;0;0;0;0;0;0;0;0;0
3,45973,1887,1912,0,0,1,179,g;1276;1335;577;1054;765;323;479;386;411;925;1211;1258,0;0;0;0;0;0;0;0;0;0;0;0
4,50118,6488,5358,0,0,1,166,gn;884;90;283;360;512;860;1293;539;877;1307;1365;1630,0;0;0;0;0;0;0;0;0;0;0;0
5,60902,11671,6284,0,0,1,168,lb;212;144;756;472;1154;1353;1194;2224;610;531;663;687,0;0;0;0;0;0;0;0;0;0;0;0
6,63739,12400,7590,0,0,1,160,m;463;1026;394;1015;971;751;754;503;458;1043;1277;1345,0;0;0;0;0;0;0;0;0;0;0;0
7,67711,13295,9209,0,0,1,150,o;311;564;493;1486;1206;1077;893;841;1031;1079;650;369,0;0;0;0;0;0;0;0;0;0;0;0
8,65183,14399,9741,0,0,1,154,p;1809;1963;1733;449;634;714;649;353;344;421;453;478,0;0;0;0;0;0;0;0;0;0;0;0
9,74247,16189,11730,0,0,1,156,pk;0;7;322;36;328;1073;926;1249;2919;674;1182;1284,1;0;0;0;0;0;0;0;0;0;0;0
10,75485,16355,13971,0,0,1,161,pn;3456;2795;902;1359;340;172;313;309;166;105;37;46,162;0;0;0;0;0;0;0;0;0;0;0
11,80975,15355,13082,0,0,1,146,r;12;118;316;567;1674;999;923;1327;910;1011;1034;1109,37;0;0;0;0;0;0;0;0;0;0;0
12,71836,11737,12493,0,0,1,145,y;320;1037;416;1105;634;954;1010;925;1039;940;838;782,38;0;0;0;0;0;0;0;0;0;0;0
13,72978,9053,12355,0,0,1,142,,51;0;0;0;0;0;0;0;0;0;0;0
14,64968,8529,11157,0,0,1,121,,227;1;0;0;0;0;0;0;0;0;0;0
15,59472,8139,10432,0,0,1,138,,236;6;0;0;0;0;0;0;0;0;0;0
16,57013,7758,8968,0,0,0,139,,705;28;0;0;0;0;0;0;0;0;0;0
17,52973,6449,7169,0,0,0,133,,856;116;0;0;0;0;0;0;0;0;0;0
18,46430,5290,6417,0,0,0,130,,1782;471;1;0;0;0;0;0;0;0;0;0
19,46699,4698,6010,0,0,0,126,,1083;497;7;0;0;0;0;0;0;0;0;0
20,46093,4455,6097,0,0,0,130,,1132;972;38;0;0;0;0;0;0;0;0;0
21,49109,4721,6247,0,0,0,115,,1042;744;175;0;0;0;0;0;0;0;0;0
22,51049,4961,6697,0,0,0,125,,922;651;394;6;0;0;0;0;0;0;0;0
23,49471,4860,6397,0,0,0,108,,641;930;626;39;0;0;0;0;0;0;0;0
24,48363,4592,6183,0,0,0,117,,553;1156;911;213;9;0;0;0;0;0;0;0
25,46281,4488,5667,0,0,0,125,,293;1141;1154;408;44;0;0;0;0;0;0;0
26,47950,4436,6197,0,0,0,119,,169;1184;1243;877;114;0;0;0;0;0;0;0
27,51863,4810,7877,0,0,0,114,,47;944;1398;1243;257;0;0;0;0;0;0;0
28,55715,6257,9732,0,0,0,126,,19;666;1387;1676;700;39;0;0;0;0;0;0
29,54428,8409,9779,0,0,0,122,,4;330;1255;1738;1260;228;20;0;0;0;0;0
30,49405,9466,7894,0,0,0,114,,0;108;782;1604;1703;773;136;0;0;0;0;0
31,40770,8107,5546,0,0,0,103,,0;37;393;1163;2193;1461;500;36;0;0;0;0
32,31771,4927,3155,0,0,0,115,,0;14;153;604;1757;2127;1096;279;0;0;0;0
33,25621,2047,1420,0,0,0,110,,0;3;55;262;1065;2142;1731;791;120;0;0;0
34,22112,577,516,0,0,0,101,,0;1;22;114;543;1503;2195;1373;600;7;0;0
35,21468,150,199,0,0,0,111,,0;0;5;42;224;889;1765;1865;980;160;4;0
36,21199,83,95,3,2,0,118,,0;0;1;10;88;481;1155;2068;1635;851;127;3
37,20922,90,63,127,46,0,103,,0;0;0;1;36;221;685;1504;2111;1443;659;127
38,19781,210,32,655,215,0,106,,0;0;0;0;6;97;400;971;1827;2011;1272;655
39,17608,351,15,1268,656,0,108,,0;0;0;0;1;31;204;578;1209;1936;1857;1268
40,14299,407,10,1860,1098,0,91,,0;0;0;0;0;6;80;333;758;1485;1969;1860
41,10359,370,7,1970,1293,0,116,,0;0;0;0;0;2;26;130;447;986;1609;1970
42,6697,257,1,1609,1111,0,98,,0;0;0;0;0;0;6;52;214;609;1137;1609
43,3912,151,0,1142,859,0,113,,0;0;0;0;0;0;1;18;65;309;682;1142
44,2050,97,0,682,524,0,104,,0;0;0;0;0;0;0;2;31;138;407;682
45,963,43,0,407,316,0,109,,0;0;0;0;0;0;0;0;3;49;178;407
46,376,19,0,178,137,0,108,,0;0;0;0;0;0;0;0;0;13;69;178
47,129,10,0,69,53,0,104,,0;0;0;0;0;0;0;0;0;3;25;69
48,35,0,0,25,22,0,95,,0;0;0;0;0;0;0;0;0;0;2;25
49,8,3,0,2,2,0,119,,0;0;0;0;0;0;0;0;0;0;3;2
50,3,0,0,3,3,0,91,,0;0;0;0;0;0;0;0;0;0;0;3
51,0,0,0,0,0,0,0,0,0

