Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution,Color Completion Data,Depth Completion Data
Level,100
Num Vials,14
Num colors,12
Seconds,0.2
Samples,10
Solver Version,3
Analyzer Version,5
Extra Data Length,2
Max Solution Seconds,0
1,120,0,0,0,0,0,1,b;0;0;0;0;0;2;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
2,134,0,4,0,0,0,1,br;0;0;1;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
3,58,9,8,0,0,0,0,dg;0;0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
4,76,21,12,0,0,0,0,g;1;0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
5,128,25,26,0,0,0,0,lb;0;0;0;0;0;0;0;2;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
6,190,62,29,0,0,0,0,m;0;0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
7,269,114,44,0,0,0,0,o;0;0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0;0
8,320,147,44,0,0,0,0,p;0;0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;0;0;0;0;0
9,368,179,59,0,0,0,0,pk;0;1;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
10,426,210,89,0,0,0,0,pn;1;0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
11,372,196,77,0,0,0,0,r;0;1;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
12,245,121,54,0,0,0,0,y;0;0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0;0
13,130,59,25,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
14,71,19,12,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
15,74,19,11,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
16,97,19,15,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
17,110,14,24,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
18,53,10,14,0,0,0,0,,1;0;0;0;0;0;0;0;0;0;0;0
19,65,3,7,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
20,58,1,6,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
21,30,0,2,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
22,25,1,5,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
23,37,1,5,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
24,18,1,6,0,0,0,0,,0;1;0;0;0;0;0;0;0;0;0;0
25,15,0,1,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
26,10,0,0,0,0,0,0,,1;0;0;0;0;0;0;0;0;0;0;0
27,26,0,0,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
28,33,0,0,0,0,0,0,,0;1;0;0;0;0;0;0;0;0;0;0
29,20,0,0,0,0,0,0,,0;0;2;0;0;0;0;0;0;0;0;0
30,12,0,0,0,0,0,0,,0;0;0;1;0;0;0;0;0;0;0;0
31,20,0,0,0,0,0,0,,0;0;0;1;0;0;0;0;0;0;0;0
32,31,0,0,0,0,0,0,,0;0;0;0;1;0;0;0;0;0;0;0
33,24,0,0,0,0,0,0,,0;0;0;0;1;0;0;0;0;0;0;0
34,25,0,0,0,0,0,0,,0;0;0;0;0;1;0;0;0;0;0;0
35,23,0,0,0,0,0,0,,0;0;0;0;0;0;1;0;0;0;0;0
36,19,0,0,0,0,0,0,,0;0;0;0;0;1;0;0;0;0;0;0
37,26,0,0,0,0,0,0,,0;0;0;0;0;0;0;1;0;0;0;0
38,23,0,0,0,0,0,0,,0;0;0;0;0;0;1;0;1;0;0;0
39,21,0,0,0,0,0,0,,0;0;0;0;0;0;0;1;0;1;0;0
40,22,0,0,0,0,0,0,,0;0;0;0;0;0;0;0;1;0;0;0
41,20,0,0,0,0,0,0,,0;0;0;0;0;0;0;0;0;1;1;0
42,18,0,0,1,1,0,0,,0;0;0;0;0;0;0;0;0;0;1;1
43,8,0,0,1,1,0,0,,0;0;0;0;0;0;0;0;0;0;0;1
44,0,0,0,0,0,0,0,0,0

