Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution,Color Completion Data,Depth Completion Data
Level,457
Num Vials,14
Num colors,12
Seconds,102.5
Samples,10000
Solver Version,1
Analyzer Version,5
Extra Data Length,45
Max Solution Seconds,1
1,120000,0,0,0,0,1,218,b;240;1270;2490;1767;2212;408;490;284;219;322;167;131,0;0;0;0;0;0;0;0;0;0;0;0
2,130082,0,493,0,0,1,205,br;0;51;56;359;436;316;730;623;1894;1279;1944;2312,0;0;0;0;0;0;0;0;0;0;0;0
3,36327,951,376,0,0,1,205,g;498;1339;1680;1631;1499;725;514;546;343;280;531;414,0;0;0;0;0;0;0;0;0;0;0;0
4,37356,1626,1605,0,0,1,194,gn;487;1639;1260;1375;1824;772;543;502;343;281;429;545,0;0;0;0;0;0;0;0;0;0;0;0
5,50618,1999,2119,0,0,1,197,lb;282;104;785;585;408;1357;1508;1667;1881;839;335;249,37;0;0;0;0;0;0;0;0;0;0;0
6,41192,2568,3546,0,0,1,182,m;0;499;279;1197;586;1059;1849;1088;448;1465;1009;521,114;0;0;0;0;0;0;0;0;0;0;0
7,45991,4023,4840,0,0,1,181,o;1840;421;498;737;817;2333;1179;713;899;290;141;132,89;0;0;0;0;0;0;0;0;0;0;0
8,44173,4817,5715,0,0,1,181,p;0;3;9;44;729;777;1063;1616;1471;2291;1201;796,147;0;0;0;0;0;0;0;0;0;0;0
9,37254,4219,5750,0,0,1,177,pk;1173;2753;1775;1503;818;792;449;191;136;240;107;63,539;0;0;0;0;0;0;0;0;0;0;0
10,34983,2144,3821,0,0,1,168,pn;4925;1115;680;409;531;452;473;342;159;280;270;364,457;0;0;0;0;0;0;0;0;0;0;0
11,31916,368,1788,0,0,1,178,r;555;806;487;385;64;640;428;1499;524;1045;1600;1967,499;0;0;0;0;0;0;0;0;0;0;0
12,29854,460,1789,0,0,1,167,y;0;0;1;8;76;369;774;929;1683;1388;2266;2506,818;27;0;0;0;0;0;0;0;0;0;0
13,35429,813,2923,0,0,0,151,,1323;41;0;0;0;0;0;0;0;0;0;0
14,46488,1525,5086,0,0,0,164,,1570;227;0;0;0;0;0;0;0;0;0;0
15,55831,3259,8046,0,0,0,159,,1227;632;1;0;0;0;0;0;0;0;0;0
16,62727,5106,9275,0,0,0,152,,687;1152;9;0;0;0;0;0;0;0;0;0
17,61734,5327,9924,0,0,0,152,,393;921;74;0;0;0;0;0;0;0;0;0
18,51157,4935,7942,0,0,0,153,,395;950;171;1;0;0;0;0;0;0;0;0
19,48836,3983,7441,0,0,0,155,,532;1270;471;50;0;0;0;0;0;0;0;0
20,46741,3352,7575,0,0,0,144,,457;1722;856;122;0;0;0;0;0;0;0;0
21,50317,2850,7386,0,0,0,130,,327;1213;1032;310;8;0;0;0;0;0;0;0
22,56073,2714,8056,0,0,0,146,,259;618;1096;555;122;0;0;0;0;0;0;0
23,53761,2476,7956,0,0,0,136,,124;474;1287;812;316;0;0;0;0;0;0;0
24,47308,2211,6372,0,0,0,149,,5;364;1440;858;540;1;0;0;0;0;0;0
25,42659,2228,4515,0,0,0,127,,1;165;1483;1052;683;26;0;0;0;0;0;0
26,37809,2017,3289,0,0,0,134,,0;110;1126;1480;800;118;0;0;0;0;0;0
27,35168,1823,2683,0,0,0,122,,0;75;573;1559;1064;213;7;0;0;0;0;0
28,34611,1534,2501,0,0,0,116,,0;35;283;1275;1354;513;19;0;0;0;0;0
29,33654,1169,2354,0,0,0,126,,0;4;81;1033;1478;974;101;0;0;0;0;0
30,30864,714,1834,0,0,0,124,,0;0;13;639;1486;1460;267;0;0;0;0;0
31,28909,483,1554,0,0,0,122,,0;0;4;203;1310;1864;727;30;0;0;0;0
32,27490,326,1289,0,0,0,118,,0;0;0;45;603;2005;1381;222;0;0;0;0
33,25731,270,837,0,0,0,124,,0;0;0;4;193;1612;2057;722;29;0;0;0
34,24017,218,498,0,0,0,117,,0;0;0;1;30;801;2296;1501;239;0;0;0
35,23270,178,198,0,0,0,128,,0;0;0;1;12;292;1711;2154;732;22;0;0
36,22438,216,85,0,0,0,125,,0;0;0;0;0;100;917;2252;1468;214;5;0
37,22045,229,52,0,0,0,105,,0;0;0;0;1;20;374;1740;2119;847;133;0
38,21844,289,53,123,53,0,122,,0;0;0;0;0;1;116;903;2219;1737;544;123
39,20890,417,27,524,290,0,117,,0;0;0;0;0;0;22;355;1757;2373;1447;524
40,18531,553,6,1412,838,0,117,,0;0;0;0;0;0;5;101;943;2354;2157;1412
41,14368,539,4,2165,1377,0,99,,0;0;0;0;0;0;0;17;395;1501;2463;2165
42,9284,476,0,2501,1701,0,114,,0;0;0;0;0;0;0;3;81;721;1797;2501
43,4820,288,0,1807,1236,0,106,,0;0;0;0;0;0;0;0;15;186;1025;1807
44,1910,119,0,1037,730,0,115,,0;0;0;0;0;0;0;0;3;38;341;1037
45,529,25,0,341,253,0,122,,0;0;0;0;0;0;0;0;0;7;70;341
46,108,4,0,72,54,0,0,,0;0;0;0;0;0;0;0;0;0;17;72
47,19,1,0,17,11,0,0,,0;0;0;0;0;0;0;0;0;0;1;17
48,1,0,0,1,1,0,0,,0;0;0;0;0;0;0;0;0;0;0;1
49,0,0,0,0,0,0,0,0,0

