Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions
Level,234
Seconds,45.0
Samples,10000
1,180000,0,0,0,0
2,104489,0,0,0,0
3,41700,1352,125,0,0
4,35771,908,906,0,0
5,38392,1308,2051,0,0
6,34403,587,1235,0,0
7,34967,658,1606,0,0
8,32346,348,1483,0,0
9,33554,640,1380,0,0
10,33322,1244,1410,0,0
11,30660,1247,1341,0,0
12,30609,1015,1312,0,0
13,33521,1406,2001,0,0
14,39376,3109,4156,0,0
15,43063,5794,5518,0,0
16,40944,7446,5504,0,0
17,36384,6999,4913,0,0
18,31089,3996,2944,0,0
19,27587,1252,1147,0,0
20,24782,326,662,0,0
21,23440,241,533,0,0
22,22926,162,378,0,0
23,22870,101,242,0,0
24,23447,78,152,0,0
25,24344,68,92,0,0
26,25029,97,39,0,0
27,25413,107,11,0,0
28,25408,156,1,0,0
29,25820,239,2,0,0
30,26228,461,2,185,6
31,25595,771,5,754,103
32,22952,1065,1,1414,333
33,18401,1122,2,2058,745
34,12472,928,0,2148,943
35,7109,604,0,1691,934
36,3364,305,0,1024,670
37,1239,113,0,508,364
38,362,33,0,160,125
39,81,7,0,49,36
40,15,2,0,7,7
41,2,0,0,2,2
42,0,0,0,0,0

