Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions
Level,245
Seconds,3.4
Samples,100
1,2400,0,0,0,0
2,1413,1,12,0,0
3,840,128,101,0,0
4,1053,296,179,0,0
5,1356,388,248,0,0
6,1799,543,469,0,0
7,2575,795,693,0,0
8,3172,1100,902,0,0
9,3611,1364,1059,0,0
10,3593,1401,1032,0,0
11,3340,1267,850,0,0
12,3051,975,785,0,0
13,2574,692,726,0,0
14,2480,537,756,0,0
15,2227,503,663,0,0
16,1755,353,498,0,0
17,1515,289,425,0,0
18,1299,256,377,0,0
19,996,227,255,0,0
20,760,166,154,0,0
21,558,99,101,0,0
22,424,50,62,0,0
23,479,33,56,0,0
24,496,42,77,0,0
25,601,61,123,0,0
26,679,92,144,0,0
27,638,91,140,0,0
28,594,89,101,0,0
29,585,92,91,0,0
30,694,85,163,0,0
31,671,101,178,0,0
32,520,87,128,0,0
33,356,46,54,0,0
34,239,15,20,0,0
35,233,8,9,0,0
36,253,5,10,0,0
37,239,7,6,0,0
38,250,2,4,0,0
39,231,1,2,0,0
40,227,4,1,0,0
41,226,3,0,2,2
42,243,1,1,1,1
43,249,7,0,6,6
44,223,7,0,14,14
45,186,7,0,18,17
46,119,10,0,26,24
47,73,3,0,12,12
48,47,4,0,9,9
49,22,3,0,8,8
50,4,0,0,4,4
51,0,0,0,0,0

