Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution
Level,379
Seconds,9283.2
Samples,10000
Solver Version,1
Analyzer Version,3
Extra Data Length,50
Max Solution Seconds,909
1,120000,0,0,0,0,909,171
2,160112,308,2062,0,0,511,134
3,159074,35630,14191,0,0,403,135
4,256171,79182,27946,0,0,331,111
5,394787,141313,49558,0,0,311,105
6,565379,238446,87417,0,0,150,110
7,719928,323861,125638,0,0,3,93
8,843704,361578,191639,0,0,3,87
9,954203,417790,230625,0,0,3,85
10,1060345,453606,279285,0,0,3,78
11,1097698,477744,278246,0,0,3,79
12,1105918,425383,283926,0,0,3,76
13,1235110,418239,323552,0,0,3,80
14,1738967,588508,468315,0,0,3,73
15,2465329,975997,641294,0,0,3,66
16,2970756,1360079,742371,0,0,3,73
17,2908609,1395401,736394,0,0,3,72
18,2392225,1085648,631883,0,0,3,63
19,1857531,719066,523207,0,0,3,75
20,1474338,476025,435873,0,0,3,72
21,1346898,359950,390887,0,0,3,72
22,1446983,332337,408109,0,0,3,62
23,1766985,371897,509643,0,0,3,60
24,2440581,456719,752613,0,0,3,76
25,3624770,681701,1178383,0,0,3,69
26,5258453,1083440,1761229,0,0,3,52
27,6950829,1599070,2339821,0,0,3,52
28,8111152,2102894,2701978,0,0,3,59
29,8172991,2391324,2686638,0,0,3,58
30,6955886,2265376,2276769,0,0,3,58
31,4912441,1734182,1648910,0,0,3,51
32,2831830,1034460,1021276,0,0,3,57
33,1304773,458327,529725,0,0,3,49
34,474240,144092,219400,0,0,3,56
35,144131,31502,68697,0,0,3,57
36,49252,5085,15900,0,0,3,43
37,28165,868,3124,0,0,3,60
38,23567,403,791,0,0,3,46
39,21658,264,335,0,0,3,43
40,20881,220,138,0,0,3,34
41,20628,181,58,25,4,3,61
42,20440,255,30,213,27,3,61
43,19854,388,17,829,119,3,56
44,17387,481,9,1587,321,3,50
45,13514,467,1,2122,591,3,53
46,8785,369,0,2142,759,3,47
47,4975,256,0,1433,630,3,43
48,2477,113,0,928,493,3,46
49,1021,49,0,457,292,3,46
50,362,25,0,172,138,3,40
51,128,6,0,60,50,0,0
52,37,0,0,27,26,0,0
53,5,0,0,5,5,0,0
54,0,0,0,0,0,0,0

