Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution,Color Completion Data,Depth Completion Data
Level,100
Num Vials,14
Num colors,12
Seconds,162.9
Samples,10000
Solver Version,3
Analyzer Version,5
Extra Data Length,40
Max Solution Seconds,0
1,120000,0,0,0,0,0,2,b;0;0;1;0;0;22;18;6;2;2;0;2,0;0;0;0;0;0;0;0;0;0;0;0
2,134647,0,3204,0,0,0,1,br;0;0;6;0;1;16;10;7;7;1;5;0,0;0;0;0;0;0;0;0;0;0;0;0
3,71694,5862,4423,0,0,0,1,dg;0;1;0;0;46;0;3;1;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0;0
4,77917,16965,8371,0,0,0,2,g;39;7;0;2;0;1;0;1;1;2;0;0,0;0;0;0;0;0;0;0;0;0;0;0
5,105099,21081,16217,0,0,0,1,lb;0;0;0;0;0;11;15;17;4;6;0;0,0;0;0;0;0;0;0;0;0;0;0;0
6,120580,34624,19258,0,0,0,1,m;2;0;0;0;3;1;4;10;16;5;12;0,0;0;0;0;0;0;0;0;0;0;0;0
7,147221,50465,24561,0,0,0,2,o;0;0;0;0;0;0;2;9;13;12;15;2,0;0;0;0;0;0;0;0;0;0;0;0
8,164292,63876,26084,0,0,0,1,p;0;0;0;0;0;0;1;1;3;14;9;25,0;0;0;0;0;0;0;0;0;0;0;0
9,178350,70988,31797,0,0,0,1,pk;7;39;0;4;1;2;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
10,193172,81292,39571,0,0,0,2,pn;5;0;46;0;2;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
11,177047,80337,37234,0,0,0,1,r;0;6;0;47;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0
12,121091,52489,26248,0,0,0,1,y;0;0;0;0;0;0;0;1;6;11;11;24,0;0;0;0;0;0;0;0;0;0;0;0
13,80669,25175,16137,0,0,0,0,,0;0;0;0;0;0;0;0;0;0;0;0
14,54216,9417,8054,0,0,0,1,,0;0;0;0;0;0;0;0;0;0;0;0
15,69058,7796,8043,0,0,0,1,,0;0;0;0;0;0;0;0;0;0;0;0
16,74153,7847,11032,0,0,0,1,,32;0;0;0;0;0;0;0;0;0;0;0
17,64515,7702,12807,0,0,0,1,,14;0;0;0;0;0;0;0;0;0;0;0
18,50784,6815,11477,0,0,0,1,,0;46;0;0;0;0;0;0;0;0;0;0
19,49754,4307,8327,0,0,0,2,,1;0;0;0;0;0;0;0;0;0;0;0
20,39526,1917,4380,0,0,0,0,,1;0;0;0;0;0;0;0;0;0;0;0
21,28467,1148,4122,0,0,0,1,,1;0;0;0;0;0;0;0;0;0;0;0
22,26330,784,3268,0,0,0,1,,0;2;0;0;0;0;0;0;0;0;0;0
23,22559,696,2852,0,0,0,0,,4;0;2;0;0;0;0;0;0;0;0;0
24,20854,754,2446,0,0,0,1,,0;4;0;0;0;0;0;0;0;0;0;0
25,20692,742,2306,0,0,0,2,,0;1;50;2;0;0;0;0;0;0;0;0
26,23075,662,2306,0,0,0,1,,0;0;1;46;0;0;0;0;0;0;0;0
27,32598,667,2129,0,0,0,0,,0;0;0;2;2;0;0;0;0;0;0;0
28,30561,619,1898,0,0,0,2,,0;0;0;1;46;0;0;0;0;0;0;0
29,27881,447,1228,0,0,0,0,,0;0;0;2;3;0;0;0;0;0;0;0
30,24427,270,747,0,0,0,0,,0;0;0;0;0;47;0;0;0;0;0;0
31,25844,127,388,0,0,0,1,,0;0;0;0;2;1;36;0;0;0;0;0
32,25958,37,133,0,0,0,1,,0;0;0;0;0;4;5;23;0;0;0;0
33,24573,9,35,0,0,0,1,,0;0;0;0;0;1;11;5;8;0;0;0
34,23781,9,3,0,0,0,2,,0;0;0;0;0;0;1;22;4;0;0;0
35,24159,21,0,0,0,0,1,,0;0;0;0;0;0;0;3;35;2;0;0
36,23834,21,0,0,0,0,0,,0;0;0;0;0;0;0;0;6;43;0;0
37,22981,23,13,0,0,0,0,,0;0;0;0;0;0;0;0;0;7;43;0
38,22404,20,0,43,28,0,0,,0;0;0;0;0;0;0;0;0;0;7;43
39,837,0,0,6,6,0,0,,0;0;0;0;0;0;0;0;0;1;2;6
40,44,0,0,3,3,0,1,,0;0;0;0;0;0;0;0;0;0;1;3
41,5,0,0,1,1,0,0,,0;0;0;0;0;0;0;0;0;0;0;1
42,0,0,0,0,0,0,0,0,0

