Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution
Level,411
Seconds,81.8
Samples,10000
Solver Version,1
Analyzer Version,3
Extra Data Length,45
Max Solution Seconds,1
1,120000,0,0,0,0,1,177
2,131519,0,967,0,0,1,135
3,57110,3057,5724,0,0,1,122
4,59600,9213,6531,0,0,1,96
5,62514,14375,5847,0,0,1,86
6,66396,16629,6464,0,0,1,100
7,68872,16399,6820,0,0,1,76
8,50360,11909,5245,0,0,1,76
9,40942,6318,4615,0,0,0,83
10,34499,2604,3508,0,0,0,73
11,31811,1222,2121,0,0,0,54
12,36393,957,2014,0,0,0,78
13,33904,630,2348,0,0,0,71
14,28839,502,1956,0,0,0,78
15,31100,552,1924,0,0,0,61
16,31358,491,2303,0,0,0,63
17,28363,313,2187,0,0,0,68
18,26532,203,1751,0,0,0,55
19,22959,98,1320,0,0,0,66
20,23999,68,813,0,0,0,64
21,22380,29,491,0,0,0,57
22,21971,16,241,0,0,0,47
23,23477,7,100,0,0,0,62
24,23839,12,148,0,0,0,60
25,24086,28,218,0,0,0,65
26,25146,46,322,0,0,0,57
27,24519,86,369,0,0,0,57
28,24406,98,466,0,0,0,47
29,25736,141,561,0,0,0,55
30,26170,203,593,0,0,0,54
31,25850,219,634,0,0,0,39
32,26037,207,547,0,0,0,53
33,25087,132,378,0,0,0,39
34,23254,75,193,0,0,0,42
35,22352,105,88,0,0,0,54
36,21872,111,35,0,0,0,42
37,21628,172,21,6,1,0,41
38,20816,281,18,486,16,0,48
39,18963,437,10,1089,96,0,49
40,15703,519,4,1794,269,0,38
41,11333,498,0,2259,563,0,59
42,6859,393,0,1996,754,0,44
43,3434,244,0,1363,625,0,34
44,1307,94,0,709,393,0,50
45,374,29,0,222,141,0,32
46,87,4,0,65,41,0,0
47,13,1,0,9,7,0,0
48,2,0,0,2,1,0,0
49,0,0,0,0,0,0,0

