Depth,Partial Game States,Duplicate Game States,Dead End States,Solutions,Unique Solutions,Longest Solves (s),Unique Sol Distribution
Level,246
Seconds,6.5
Samples,100
Solver Version,1
Analyzer Version,3
Extra Data Length,35
Max Solution Seconds,2
1,900,0,0,0,0,2,3
2,1007,0,7,0,0,2,3
3,456,19,8,0,0,2,3
4,472,21,26,0,0,2,3
5,441,33,30,0,0,1,3
6,419,27,58,0,0,1,2
7,322,12,37,0,0,0,2
8,232,5,13,0,0,0,1
9,216,1,0,0,0,0,1
10,178,0,2,0,0,0,3
11,204,0,9,0,0,0,3
12,180,2,5,0,0,0,2
13,288,20,9,0,0,0,3
14,304,38,12,0,0,0,3
15,312,55,14,0,0,0,1
16,366,65,19,0,0,0,1
17,484,97,28,0,0,0,3
18,688,145,31,0,0,0,2
19,997,244,51,0,0,0,0
20,1511,438,101,0,0,0,2
21,2433,790,173,0,0,0,2
22,3800,1361,249,0,0,0,2
23,5822,2198,453,0,0,0,2
24,8735,3544,636,0,0,0,1
25,12460,5334,1048,9,4,0,2
26,16671,7562,1674,25,11,0,1
27,20206,9660,2685,31,24,0,1
28,21815,11167,3782,19,13,0,2
29,19887,10858,4109,13,11,0,2
30,14727,8410,3466,1,1,0,1
31,8861,5347,2276,2,2,0,2
32,4168,2640,1121,0,0,0,0
33,1441,986,392,0,0,0,2
34,267,200,62,0,0,0,2
35,19,14,5,0,0,0,0
36,0,0,0,0,0,0,0

